51469,Space Oddity,David Bowie,Unkown Album
51434,Starman,David Bowie,Unkown Album
51975,Suffragette City,David Bowie,Unkown Album
51965,The Jean Genie,David Bowie,Unkown Album
51969,The Man Who Sold the World,David Bowie,Unkown Album
52398,Time,David Bowie,Unkown Album
51747,TVC 15,David Bowie,Unkown Album
52380,Where Are We Now?,David Bowie,Unkown Album
51783,Wild Is the Wind,David Bowie,Unkown Album
51137,Young Americans,David Bowie,Unkown Album
51976,Ziggy Stardust,David Bowie,Unkown Album
51268,Under Pressure,David Bowie + Queen,Unkown Album
52335,Daydreamer,David Cassidy,Unkown Album
51624,Run Joey Run [duet],David Geddes,Unkown Album
51109,Just a Gigolo,David Lee Roth,Unkown Album
51187,Too Drunk to F-ck,Dead Kennedys,Unkown Album
51038,Punk Rock Girl,Dead Milkmen,Unkown Album
51859,Ain't That a Kick in the Head?,Dean Martin,Unkown Album
51412,That's Amore,Dean Martin,Unkown Album
51817,Volare,Dean Martin,Unkown Album
52247,You're Nobody 'Til Somebody Loves You,Dean Martin,Unkown Album
52057,Lost in Your Eyes,Debbie Gibson,Unkown Album
52017,Only in My Dreams,Debbie Gibson,Unkown Album
52076,Shake Your Love,Debbie Gibson,Unkown Album
52189,Groove Is In the Heart,Deee-Lite,Unkown Album
52303,Two Occasions,"Deele, The, with Babyface",Unkown Album
51714,Highway Star,Deep Purple,Unkown Album
51725,Smoke on the Water,Deep Purple,Unkown Album
51899,Space Truckin',Deep Purple,Unkown Album
51046,Pour Some Sugar On Me,Def Leppard,Unkown Album
51494,Runaway,Del Shannon,Unkown Album
52049,Let's Hear It For the Boy  [Footloose soundtrack],Deniece Williams,Unkown Album
52141,Just Can't Get Enough,Depeche Mode,Unkown Album
52161,People Are People,Depeche Mode,Unkown Album
51473,The Israelites,Desmond Dekker,Unkown Album
52305,If You Knew Susie,DeSylva + Meyer,Unkown Album
51936,Girl U Want,Devo,Unkown Album
1012,Whip It,Devo,Unkown Album
50241,Little Darlin',"Diamonds, The",Unkown Album
50089,Do You Know Where You're Going To [Mahogony theme],Diana Ross,Unkown Album
51852,I'm Gonna Make You Love Me  [duet],Diana Ross & the Supremes with the Temptations,Unkown Album
4307,Endless Love  [duet],Diana Ross + Lionel Ritchie ,Unkown Album
51915,It Might As Well Be Spring,Dick Haymes,Unkown Album
51664,The Humpty Dance,Digital Underground,Unkown Album
51249,Baby (You've Got What It Takes),Dinah Washington + Brook Benton,Unkown Album
52236,The Last in Line,Dio,Unkown Album
51402,The Wanderer,Dion,Unkown Album
51630,A Teenager in Love,Dion and the Belmonts,Unkown Album
51311,Alfie,Dionne Warwick,Unkown Album
51144,Do You Know the Way to San Jos_,Dionne Warwick,Unkown Album
2302,I Say a Little Prayer for You,Dionne Warwick,Unkown Album
51384,I'll Never Fall in Love Again,Dionne Warwick,Unkown Album
51186,Walk on By,Dionne Warwick,Unkown Album
52214,What the World Needs Now,Dionne Warwick,Unkown Album
1901,I Touch Myself,Divinyls,Unkown Album
50045,Wide Open Spaces,Dixie Chicks,Unkown Album
52012,Parents Just Don't Understand,DJ Jazzy Jeff & the Fresh Prince,Unkown Album
51478,Drift Away,Dobie Gray,Unkown Album
50100,9 to 5,Dolly Parton,Unkown Album
50101,I Will Always Love You,Dolly Parton,Unkown Album
50258,Jolene,Dolly Parton,Unkown Album
51111,Islands in the Stream  [duet],Dolly Parton + Kenny Rogers,Unkown Album
52119,Forty Miles From Poplar Bluff  [duet],Dolly Parton + Porter Wagoner,Unkown Album
51347,The Last Thing on My Mind  [duet],Dolly Parton + Porter Wagoner,Unkown Album
51923,The Boys of Summer,Don Henley,Unkown Album
50099,American Pie,Don McLean,Unkown Album
50098,Vincent,Don McLean,Unkown Album
4609,Bad Girls,Donna Summer,Unkown Album
52266,Heaven Knows,Donna Summer,Unkown Album
51888,Hot Stuff,Donna Summer,Unkown Album
815,Last Dance,Donna Summer,Unkown Album
51300,She Works Hard for the Money,Donna Summer,Unkown Album
51944,Go Away Little Girl,Donny Osmond,Unkown Album
51583,Colours,Donovan,Unkown Album
52381,Hurdy Gurdy Man,Donovan,Unkown Album
1304,Mellow Yellow,Donovan,Unkown Album
51562,Season of the Witch,Donovan,Unkown Album
1303,Sunshine Superman,Donovan,Unkown Album
51762,There Is a Mountain,Donovan,Unkown Album
50269,Black Water,Doobie Brothers,Unkown Album
52308,Takin' It to the Streets,Doobie Brothers,Unkown Album
51012,What a Fool Believes,Doobie Brothers,Unkown Album
52293,Light My Fire,"Doors, The",Unkown Album
51631,Love Me Two Times,"Doors, The",Unkown Album
52211,People Are Strange,"Doors, The",Unkown Album
51366,Roadhouse Blues,"Doors, The",Unkown Album
52210,The Crystal Ship,"Doors, The",Unkown Album
51406,Touch Me,"Doors, The",Unkown Album
52378,"Yes, the River Knows","Doors, The",Unkown Album
51001,"Perhaps, Perhaps, Perhaps",Doris Day,Unkown Album
51073,Pillow Talk,Doris Day,Unkown Album
50039,"Que Sera, Sera",Doris Day,Unkown Album
50040,Teacher's Pet,Doris Day,Unkown Album
51454,The Tunnel of Love,Doris Day,Unkown Album
50108,"Take a Letter, Maria",Doug Stone,Unkown Album
51392,"Nuthin' But a ""G"" Thang",Dr. Dre,Unkown Album
51047,Cover of the Rolling Stone,Dr. Hook & the Medicine Show,Unkown Album
51043,Freakin' at the Freaker's Ball,Dr. Hook & the Medicine Show,Unkown Album
51342,Sharing the Night Together,Dr. Hook & the Medicine Show,Unkown Album
1103,Under the Boardwalk,Drifters,Unkown Album
51089,Dschinghis Khan (Genghis Khan),Dschinghis Khan,Unkown Album
52305,Whiskey in the Jar ,"Dubliners, The",Unkown Album
52359,Don't Get Around Much Anymore,Duke Ellington,Unkown Album
50301,A View to a Kill,Duran Duran,Unkown Album
51208,Rio,Duran Duran,Unkown Album
50075,Son of a Preacher Man,Dusty Springfield,Unkown Album
50104,Wishin' and Hopin',Dusty Springfield,Unkown Album
51873,Da' Butt,E.U. (Experience Unlimited),Unkown Album
50153,Desperado,"Eagles, The",Unkown Album
50272,I Can't Tell You Why,"Eagles, The",Unkown Album
50283,Peaceful Easy Feeling,"Eagles, The",Unkown Album
50282,Take It Easy,"Eagles, The",Unkown Album
50342,Tequila Sunrise,"Eagles, The",Unkown Album
52226,Those Shoes,"Eagles, The",Unkown Album
51558,Witchy Woman,"Eagles, The",Unkown Album
51321,After the Love Has Gone,"Earth, Wind & Fire",Unkown Album
405,Got to Get You Into My Life,"Earth, Wind & Fire",Unkown Album
404,September,"Earth, Wind & Fire",Unkown Album
51602,Lips Like Sugar,Echo & the Bunnymen,Unkown Album
51223,The Killing Moon,Echo & the Bunnymen,Unkown Album
52120,The Fountain in the Park (While Strolling Through the Park One Day),Ed Haley,Unkown Album
51795,Hey There Lonely Girl,Eddie Holman,Unkown Album
51807,Baby Hold On,Eddie Money,Unkown Album
51134,Party All the Time,Eddie Murphy,Unkown Album
51053,I Love a Rainy Night,Eddie Rabbitt,Unkown Album
51625,La Vie En Rose,Edith Piaf,Unkown Album
52202,"Non, je ne regrette rien",Edith Piaf,Unkown Album
51471,Twenty-Five Miles,Edwin Starr,Unkown Album
52311,All Over the World,Electric Light Orchestra,Unkown Album
51561,Evil Woman,Electric Light Orchestra,Unkown Album
51578,Mr. Blue Sky,Electric Light Orchestra,Unkown Album
51525,Sweet Talkin' Woman,Electric Light Orchestra,Unkown Album
52095,Turn to Stone,Electric Light Orchestra,Unkown Album
52091,Danger! High Voltage!,Electric Six,Unkown Album
52063,Gay Bar,Electric Six,Unkown Album
52182,"A-Tisket, A-Tasket",Ella Fitzgerald,Unkown Album
51503,It's All Right With Me,Ella Fitzgerald,Unkown Album
51800,Bennie and the Jets,Elton John,Unkown Album
50105,Candle in the Wind,Elton John,Unkown Album
50106,Daniel,Elton John,Unkown Album
52180,Don't Let the Sun Go Down On Me,Elton John,Unkown Album
51781,Goodbye Yellow Brick Road,Elton John,Unkown Album
51203,I Guess What's Why They Call It the Blues,Elton John,Unkown Album
51648,I'm Still Standing,Elton John,Unkown Album
51754,Island Girl,Elton John,Unkown Album
52162,Philadelphia Freedom,Elton John,Unkown Album
51299,Rocket Man,Elton John,Unkown Album
51755,Skyline Pigeon,Elton John,Unkown Album
51767,Someone Saved My Life Tonight,Elton John,Unkown Album
51742,Sorry Seems to Be the Hardest Word,Elton John,Unkown Album
51706,The Bitch Is Back,Elton John,Unkown Album
52052,Your Song,Elton John,Unkown Album
50051,Don't Go Breaking My Heart  [duet],Elton John + Kiki Dee,Unkown Album
51504,"(What's So Funny 'Bout) Peace, Love, and Understanding",Elvis Costello,Unkown Album
51589,Accidents Will Happen,Elvis Costello,Unkown Album
52015,Alison,Elvis Costello,Unkown Album
52045,Chelsea (I Don't Want To Go To),Elvis Costello,Unkown Album
52343,Everyday I Write the Book,Elvis Costello,Unkown Album
52165,Oliver's Army,Elvis Costello,Unkown Album
52016,Veronica,Elvis Costello,Unkown Album
51981,(Marie's the Name) His Latest Flame,Elvis Presley,Unkown Album
52346,(Now and Then There's) A Fool Such as I,Elvis Presley,Unkown Album
52107,(You're the) Devil in Disguise,Elvis Presley,Unkown Album
2311,All Shook Up,Elvis Presley,Unkown Album
2307,Always on My Mind,Elvis Presley,Unkown Album
51791,Any Way You Want Me (That's How I Will Be),Elvis Presley,Unkown Album
50021,Are You Lonesome Tonight?,Elvis Presley,Unkown Album
52248,Bossa Nova Baby,Elvis Presley,Unkown Album
50022,Burning Love,Elvis Presley,Unkown Album
2609,Can't Help Falling in Love,Elvis Presley,Unkown Album
50024,Don't Be Cruel,Elvis Presley,Unkown Album
52225,Follow That Dream,Elvis Presley,Unkown Album
51491,Hawaiian Wedding Song,Elvis Presley,Unkown Album
50023,Heartbreak Hotel,Elvis Presley,Unkown Album
51628,Help Me Make It Through the Night,Elvis Presley,Unkown Album
52382,Hound Dog,Elvis Presley,Unkown Album
52171,I Love You Because,Elvis Presley,Unkown Album
52217,I'll Never Let You Go (Little Darlin'),Elvis Presley,Unkown Album
51695,If I Can Dream,Elvis Presley,Unkown Album
50017,In the Ghetto,Elvis Presley,Unkown Album
52154,King Creole,Elvis Presley,Unkown Album
50180,Little Sister,Elvis Presley,Unkown Album
2312,Love Me Tender,Elvis Presley,Unkown Album
51074,Surrender,Elvis Presley,Unkown Album
2303,Suspicious Minds,Elvis Presley,Unkown Album
2203,The Wonder of You,Elvis Presley,Unkown Album
51723,True Love Travels on a Gravel Road,Elvis Presley,Unkown Album
51614,Trying to Get to You,Elvis Presley,Unkown Album
50181,Viva Las Vegas,Elvis Presley,Unkown Album
52170,Without Love (There Is Nothing),Elvis Presley,Unkown Album
52177,Lucky Man,"Emerson, Lake & Palmer",Unkown Album
50379,The Boxer,Emmylou Harris,Unkown Album
52299,I'd Really Love to See You Tonight,England Dan and John Ford Coley,Unkown Album
51893,Save It For Later,"English Beat, The",Unkown Album
50302,May It Be,Enya,Unkown Album
50364,Orinoco Flow,Enya,Unkown Album
51472,"Baby, Come Back","Equals, The",Unkown Album
51483,A Little Respect,Erasure,Unkown Album
51226,Always,Erasure,Unkown Album
51227,Chains of Love,Erasure,Unkown Album
51484,Love to Hate You,Erasure,Unkown Album
51957,All By Myself,Eric Carmen,Unkown Album
52183,Hungry Eyes  [Dirty Dancing soundtrack],Eric Carmen,Unkown Album
51565,Hellhound On My Trail,Eric Clapton,Unkown Album
51039,At Last,Etta James,Unkown Album
51596,The Final Countdown,Europe,Unkown Album
50318,Here Comes the Rain Again,Eurythmics,Unkown Album
51598,Sweet Dreams (Are Made of This),Eurythmics,Unkown Album
51304,Would I Lie to You?,Eurythmics,Unkown Album
51195,Songbird,Eva Cassidy,Unkown Album
51608,Bye Bye Love,Everly Brothers,Unkown Album
52196,Bye Bye Love,Everly Brothers,Unkown Album
52197,Cathy's Clown,Everly Brothers,Unkown Album
51609,Let It Be Me,Everly Brothers,Unkown Album
52198,Wake Up Little Susie,Everly Brothers,Unkown Album
51610,When Will I Be Loved,Everly Brothers,Unkown Album
52093,Kiss You All Over,Exile,Unkown Album
51873,Da' Butt,Experience Unlimited (E.U.),Unkown Album
52078,Come Go With Me,Expos_,Unkown Album
52079,Point of No Return,Expos_,Unkown Album
50121,Seasons Change,Expos_,Unkown Album
51427,More Than Words,Extreme,Unkown Album
52385,The Facts of Life  [theme song],"Facts of Life, The",Unkown Album
52047,Der Kommissar  [in German],Falco,Unkown Album
51753,Rock Me Amadeus  [English or German],Falco,Unkown Album
50295,James Bond Theme 01  [instrumental],Fanfare Ciocarlia,Unkown Album
52315,Kansas City,Fats Domino,Unkown Album
51445,One Less Bell to Answer,"Fifth Dimension, The",Unkown Album
51928,Wedding Bell Blues,"Fifth Dimension, The",Unkown Album
52213,Good Thing,Fine Young Cannibals,Unkown Album
1715,She Drives Me Crazy,Fine Young Cannibals,Unkown Album
51408,Criminal,Fiona Apple,Unkown Album
52344,Paper Bag,Fiona Apple,Unkown Album
51409,Shadowboxer,Fiona Apple,Unkown Album
51147,You Are the Woman,Firefall,Unkown Album
51211,The Blob  [The Blob soundtrack],"Five Blobs, The",Unkown Album
50251,Dreams,Fleetwood Mac,Unkown Album
52330,Everywhere,Fleetwood Mac,Unkown Album
52168,Gold Dust Woman,Fleetwood Mac,Unkown Album
50253,Gypsy,Fleetwood Mac,Unkown Album
50250,Landslide,Fleetwood Mac,Unkown Album
51599,Man of the World,Fleetwood Mac,Unkown Album
50252,Rhiannon,Fleetwood Mac,Unkown Album
52169,You Make Loving Fun,Fleetwood Mac,Unkown Album
50254,Sara,Fleetwood Mac ,Unkown Album
51275,Low,Flo Rida (featuring T-Pain),Unkown Album
52218,Float On,"Floaters, The",Unkown Album
50015,I Ran,Flock of Seagulls,Unkown Album
51528,Fool for the City,Foghat,Unkown Album
51341,My Hero,Foo Fighters,Unkown Album
52109,Double Vision,Foreigner,Unkown Album
51732,Feels Like the First Time,Foreigner,Unkown Album
51319,Juke Box Hero,Foreigner,Unkown Album
51320,Waiting for a Girl Like You,Foreigner,Unkown Album
51307,Here Comes That Rainy Day Feeling Again,"Fortunes, The",Unkown Album
51354,Pumped Up Kicks,Foster the People,Unkown Album
51588,Build Me Up Buttercup,Foundations,Unkown Album
51430,Walk Away Ren_e,Four Tops,Unkown Album
52364,Laisse tomber les filles,France Gall,Unkown Album
52365,"Poup_e de cire, poup_e de son",France Gall,Unkown Album
51222,Tous les garçons et les filles,Françoise Hardy,Unkown Album
52082,Come Rain or Come Shine,Frank Sinatra,Unkown Album
50285,Fly Me to the Moon (In Other Words) ,Frank Sinatra,Unkown Album
51345,I Get a Kick Out of You,Frank Sinatra,Unkown Album
52340,I Love Paris  [from the musical Can-Can],Frank Sinatra,Unkown Album
51878,I've Got You Under My Skin,Frank Sinatra,Unkown Album
52334,It Was a Very Good Year,Frank Sinatra,Unkown Album
51860,Just One of Those Things,Frank Sinatra,Unkown Album
715,Love and Marriage,Frank Sinatra,Unkown Album
707,Luck Be a Lady,Frank Sinatra,Unkown Album
52083,Maybe You'll Be There,Frank Sinatra,Unkown Album
51066,My Way,Frank Sinatra,Unkown Album
51660,"New York, New York",Frank Sinatra,Unkown Album
51346,Night and Day,Frank Sinatra,Unkown Album
52316,Sentimental Journey,Frank Sinatra,Unkown Album
51064,Strangers in the Night,Frank Sinatra,Unkown Album
51876,Summer Wind,Frank Sinatra,Unkown Album
52084,That Old Black Magic,Frank Sinatra,Unkown Album
1608,That's Life,Frank Sinatra,Unkown Album
51788,The Way You Look Tonight,Frank Sinatra,Unkown Album
51837,Why Try to Change Me Now?,Frank Sinatra,Unkown Album
51640,You Go To My Head,Frank Sinatra,Unkown Album
52209,Somethin' Stupid  [duet],Frank Sinatra + Nancy Sinatra,Unkown Album
52307,Far From Over [Staying Alive soundtrack],Frank Stallone,Unkown Album
52235,Beauty School Dropout  [Grease movie soundtrack],Frankie Avalon,Unkown Album
51548,Venus,Frankie Avalon,Unkown Album
51810,Jezebel,Frankie Laine,Unkown Album
52157,Rawhide theme,Frankie Laine,Unkown Album
50273,My Eyes Adored You,Frankie Valli,Unkown Album
52283,Da' Dip,Freak Nasty,Unkown Album
51546,Band of Gold,Freda Payne,Unkown Album
52288,Palisades Park,Freddy Cannon,Unkown Album
904,All Right Now,Free,Unkown Album
51444,Reach Out of the Darkness,Friend and Lover,Unkown Album
50387,Hounds of Love,Futureheads [written by Kate Bush],Unkown Album
51316,You Dropped a Bomb On Me,Gap Band,Unkown Album
51079,This Diamond Ring,Gary Lewis & the Playboys,Unkown Album
51530,Cars,Gary Numan,Unkown Album
52058,Over You,Gary Puckett & the Union Gap,Unkown Album
51825,This Girl Is a Woman Now,Gary Puckett & the Union Gap,Unkown Album
52059,Young Girl,Gary Puckett & the Union Gap,Unkown Album
50213,Dream Weaver,Gary Wright,Unkown Album
51547,Town Without Pity,Gene Pitney,Unkown Album
51718,Be-Bop-A-Lula,Gene Vincent and His Blue Caps,Unkown Album
52193,Tenderness,General Public,Unkown Album
52328,Land of Confusion,Genesis,Unkown Album
51845,That's All,Genesis,Unkown Album
51059,Give Me the Night,George Benson,Unkown Album
52348,This Masquerade,George Benson,Unkown Album
51584,Got My Mind Set On You,George Harrison,Unkown Album
51822,What Is Life,George Harrison,Unkown Album
51820,He Stopped Loving Her Today,George Jones,Unkown Album
51789,The One I Loved Back Then (The Corvette Song),George Jones,Unkown Album
51055,Why Baby Why,George Jones,Unkown Album
51056,Golden Ring  [duet],George Jones + Tammy Wynette,Unkown Album
1709,Careless Whisper,George Michael,Unkown Album
51467,Faith,George Michael,Unkown Album
52178,Father Figure,George Michael,Unkown Album
51156,Freedom '90,George Michael,Unkown Album
51114,I Want Your Sex,George Michael,Unkown Album
52179,Kissing a Fool,George Michael,Unkown Album
51155,One More Try,George Michael,Unkown Album
51487,True Faith,George Michael,Unkown Album
51715,Chanson pour l'Auvergnat,Georges Brassens,Unkown Album
51716,Je me suis fait tout petit,Georges Brassens,Unkown Album
52215,La Mauvaise R_putation,Georges Brassens,Unkown Album
51647,Marinette,Georges Brassens,Unkown Album
51717,Putain de Toi,Georges Brassens,Unkown Album
52181,Keep Your Hands to Yourself,Georgia Satellites,Unkown Album
51103,Rico Suave  [in English and Spanish],Gerardo,Unkown Album
51125,Baker Street,Gerry Rafferty,Unkown Album
51042,Right Down the Line,Gerry Rafferty,Unkown Album
51219,Our Love Is Here to Stay,Gershwin (George & Ira),Unkown Album
51294,Summertime  [Porgy and Bess soundtrack],Gershwin (George & Ira),Unkown Album
50088,Alone Again Naturally,Gilbert O'Sullivan,Unkown Album
51533,Gilligan's Island theme,Gilligan's Island (theme),Unkown Album
52201,I Heard It Through the Grapevine,Gladys Knight & The Pips,Unkown Album
50331,Midnight Train to Georgia,Gladys Knight & the Pips,Unkown Album
52300,Country Boy (You Got Your Feet in L.A.),Glen Campbell,Unkown Album
50321,Rhinestone Cowboy,Glen Campbell,Unkown Album
50307,Southern Nights,Glen Campbell,Unkown Album
50306,Wichita Lineman,Glen Campbell,Unkown Album
51390,You Belong to the City  [Miami Vice soundtrack],Glenn Frey,Unkown Album
1609,I Will Survive,Gloria Gaynor,Unkown Album
52164,Crazy,Gnarls Barkley,Unkown Album
52239,Our Lips Are Sealed,Go-Go's,Unkown Album
51792,Vacation,Go-Go's,Unkown Album
51209,We Got the Beat,Go-Go's,Unkown Album
52000,Thank You for Being a Friend  [The Golden Girls theme],Golden Girls (theme),Unkown Album
51127,Carefree Highway,Gordon Lightfoot,Unkown Album
50349,If You Could Read My Mind,Gordon Lightfoot,Unkown Album
50351,Sundown,Gordon Lightfoot,Unkown Album
50350,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,Unkown Album
50320,Pull Up to My Bumper,Grace Jones,Unkown Album
51088,We're an American Band,Grand Funk Railroad,Unkown Album
51442,Let's Live for Today,"Grass Roots, The",Unkown Album
51563,Friend of the Devil,Grateful Dead,Unkown Album
51659,Ripple,Grateful Dead,Unkown Album
51191,Once Bitten Twice Shy,Great White,Unkown Album
51797,Green Acres theme [duet],Green Acres (theme),Unkown Album
51118,Jeopardy,Greg Kihn Band,Unkown Album
51918,(Whatever It Is) I'm Against It  [Horse Feathers soundtrack],Groucho Marx,Unkown Album
51691,As Long As We Got Each Other [Growing Pains theme],Growing Pains (theme),Unkown Album
51474,No Time,"Guess Who, The",Unkown Album
51116,These Eyes,"Guess Who, The",Unkown Album
51164,November Rain,Guns N' Roses,Unkown Album
50042,Paradise City,Guns N' Roses,Unkown Album
51057,Patience,Guns N' Roses,Unkown Album
50029,Sweet Child O' Mine,Guns N' Roses,Unkown Album
51652,Sue Me  [Guys and Dolls soundtrack],Guys and Dolls soundtrack,Unkown Album
51913,Ain't Nothin' Goin' On But the Rent,Gwen Guthrie,Unkown Album
51539,Hollaback Girl,Gwen Stefani,Unkown Album
51292,Aquarius,Hair soundtrack,Unkown Album
51793,Frank Mills,Hair soundtrack,Unkown Album
51457,Hair,Hair soundtrack,Unkown Album
51272,I Can't Go for That (No Can Do),Hall & Oates,Unkown Album
51273,Kiss On My List,Hall & Oates,Unkown Album
51194,Maneater,Hall & Oates,Unkown Album
51303,Method of Modern Love,Hall & Oates,Unkown Album
51389,Out of Touch,Hall & Oates,Unkown Album
51123,Private Eyes,Hall & Oates,Unkown Album
50223,Sara Smile,Hall & Oates,Unkown Album
51084,I'm So Lonesome I Could Cry,Hank Williams,Unkown Album
51017,Lovesick Blues,Hank Williams,Unkown Album
52306,Settin' the Woods on Fire,Hank Williams,Unkown Album
51786,There's a Tear in My Beer,Hank Williams,Unkown Album
52006,"Jump in the Line (Shake, Se–ora)",Harry Belafonte,Unkown Album
52151,Mama Look A Boo Boo,Harry Belafonte,Unkown Album
915,Everybody's Talkin'  [Midnight Cowboy soundtrack],Harry Nilsson,Unkown Album
51803,Without You,Harry Nilsson,Unkown Album
51857,All I Wanna Do Is Make Love to You,Heart,Unkown Album
51919,Crazy On You,Heart,Unkown Album
51132,Magic Man,Heart,Unkown Album
52089,Straight On,Heart,Unkown Album
50122,These Dreams,Heart,Unkown Album
50066,I Am Woman,Helen Reddy,Unkown Album
51542,You and Me Against the World,Helen Reddy,Unkown Album
50294,Moon River  [Breakfast at Tiffany's soundtrack],Henry Mancini + Johnny Mercer,Unkown Album
51441,This Guy's In Love With You,Herb Alpert,Unkown Album
105,"Henry the Eighth, I Am",Herman's Hermits,Unkown Album
51324,"Mrs. Brown, You've Got a Lovely Daughter",Herman's Hermits,Unkown Album
51348,No Milk Today,Herman's Hermits,Unkown Album
3708,There's a Kind of Hush,Herman's Hermits,Unkown Album
51529,Highwayman,"Highwaymen, The",Unkown Album
51309,"He Ain't Heavy, He's My Brother","Hollies, The",Unkown Album
3211,You Sexy Thing,Hot Chocolate,Unkown Album
51728,No One Is to Blame,Howard Jones,Unkown Album
51553,Things Can Only Get Better,Howard Jones,Unkown Album
51806,What Is Love?,Howard Jones,Unkown Album
50303,Lord of the Rings: Overture,Howard Shore,Unkown Album
51827,I Want a New Drug,Huey Lewis and the News,Unkown Album
52358,If This Is It,Huey Lewis and the News,Unkown Album
51271,The Power of Love,Huey Lewis and the News,Unkown Album
51008,(Keep Feeling) Fascination  [duet],Human League,Unkown Album
50004,Don't You Want Me  [duet],Human League,Unkown Album
51811,Four Strong Winds,Ian & Sylvia,Unkown Album
51802,Sex & Drugs & Rock & Roll,Ian Dury & the Blockheads,Unkown Album
50276,Lust for Life,Iggy Pop,Unkown Album
51600,The Passenger,Iggy Pop,Unkown Album
51708,Candy [duet],Iggy Pop + Kate Pierson,Unkown Album
52108,River Deep Ñ Mountain High,Ike & Tina Turner,Unkown Album
52009,Last Night a DJ Saved My Life,Indeep,Unkown Album
51466,Here Comes the Hotstepper,Ini Kamoze,Unkown Album
51326,Any Moment  [Into the Woods soundtrack],Into the Woods soundtrack,Unkown Album
51543,Need You Tonight,INXS,Unkown Album
50166,Fame,Irene Cara,Unkown Album
4612,FlashdanceÉWhat a Feeling,Irene Cara,Unkown Album
50246,The Unicorn,Irish Rovers,Unkown Album
51122,Run to the Hills,Iron Maiden,Unkown Album
52134,I'm An Indian Too  [Annie Get Your Gun soundtrack],Irving Berlin,Unkown Album
51167,Theme from Shaft,Isaac Hayes,Unkown Album
52062,Shout,Isley Brothers,Unkown Album
52158,Morgen,Ivo Robi_,Unkown Album
50212,Somewhere Over the Rainbow / It's a Wonderful World,IZI,Unkown Album
51025,Centerfold,J. Geils Band,Unkown Album
52302,All I Need,Jack Wagner,Unkown Album
52355,Lonely Teardrops,Jackie Wilson,Unkown Album
51196,I'll Be There,Jackson 5,Unkown Album
51579,The Love You Save,Jackson 5,Unkown Album
51356,Somebody's Baby,Jackson Browne,Unkown Album
52319,Les Marquises,Jacques Brel,Unkown Album
51369,Beat Surrender,"Jam, The",Unkown Album
51997,The Modern World,"Jam, The",Unkown Album
51201,Town Called Malice,"Jam, The",Unkown Album
51946,It's a Man's Man's Man's World,James Brown,Unkown Album
308,Sex Machine,James Brown,Unkown Album
52369,Try Me,James Brown,Unkown Album
51868,Walk Away,James Gang,Unkown Album
51770,Just Once,James Ingram + Quincy Jones,Unkown Album
52338,Surf City,Jan and Dean,Unkown Album
51540,Been Caught Stealing,Jane's Addiction,Unkown Album
51677,Nasty,Janet Jackson,Unkown Album
51678,The Pleasure Principle,Janet Jackson,Unkown Album
51679,When I Think of You,Janet Jackson,Unkown Album
52125,Cry Baby,Janis Joplin,Unkown Album
51572,Get It While You Can,Janis Joplin,Unkown Album
52126,Piece of My Heart,Janis Joplin,Unkown Album
51693,Try (Just a Little Bit Harder),Janis Joplin,Unkown Album
51619,A Little Bit of Soap,"Jarmels, The",Unkown Album
51117,Come a Little Bit Closer ,Jay and the Americans,Unkown Album
52363,Thunder Island,Jay Ferguson,Unkown Album
51178,I Just Wanna Love You,Jay-Z,Unkown Album
4613,Harper Valley PTA,Jeannie C. Riley,Unkown Album
51396,Lilac Wine,Jeff Buckley,Unkown Album
50082,White Rabbit,Jefferson Airplane,Unkown Album
51858,On the Wings of Love,Jeffrey Osbourne,Unkown Album
52102,Right Time of the Night,Jennifer Warnes,Unkown Album
52070,We Don't Have to Take Our Clothes Off,Jermaine Stewart,Unkown Album
51680,Only the Strong Survive,Jerry Butler,Unkown Album
51492,Great Balls of Fire,Jerry Lee Lewis,Unkown Album
51493,High School Confidential,Jerry Lee Lewis,Unkown Album
51202,Amos Moses,Jerry Reed,Unkown Album
51305,East Bound and Down  [Smokey & the Bandit soundtrack],Jerry Reed,Unkown Album
50372,"When You're Hot, You're Hot",Jerry Reed,Unkown Album
52377,Gethsemane (I Only Want to Say),Jesus Christ Superstar,Unkown Album
52367,Heaven on Their Minds,Jesus Christ Superstar,Unkown Album
52368,I Don't Know How to Love Him,Jesus Christ Superstar,Unkown Album
52349,What's the Buzz / Strange Thing Mystifying,Jesus Christ Superstar,Unkown Album
52229,"Right Here, Right Now",Jesus Jones,Unkown Album
603,Bungle in the Jungle,Jethro Tull,Unkown Album
50111,Crush on You,"Jets, The",Unkown Album
50316,Foolish Games,Jewel,Unkown Album
51357,"Bad, Bad Leroy Brown",Jim Croce,Unkown Album
51924,Operator (That's Not the Way It Feels),Jim Croce,Unkown Album
51925,Time in a Bottle,Jim Croce,Unkown Album
51581,The Wind Cries Mary,Jimi Hendrix,Unkown Album
52331,All Along the Watchtower,"Jimi Hendrix Experience, The",Unkown Album
51149,Kisses Sweeter Than Wine,Jimmie Rodgers,Unkown Album
51257,The Harder They Come,Jimmy Cliff,Unkown Album
51779,What Becomes of the Brokenhearted,Jimmy Ruffin,Unkown Album
52173,Shrimp Boats,Jo Stafford,Unkown Album
51521,The Night They Drove Old Dixie Down,Joan Baez,Unkown Album
51283,Bad Reputation,Joan Jett,Unkown Album
51451,Do You Wanna Touch Me,Joan Jett,Unkown Album
